postal,name,lat,lng,province
6181,Gouy-Lez-Piéton,50.4908073,4.3342955,Henegouwen
6182,Souvret,50.4506298,4.3497084,Henegouwen
6183,Trazegnies,50.4626925,4.3301766,Henegouwen
6200,Bouffioulx,50.39072,4.51635,Henegouwen
6200,ChÂtelet,50.4061,4.52786,Henegouwen
6200,Châtelineau,50.41533,4.51986,Henegouwen
6210,Frasnes-Lez-Gosselies,50.5314655,4.4461637,Henegouwen
6210,Les Bons Villers,50.5427462,4.4476802,Henegouwen
6210,Rèves,50.5377515,4.4144975,Henegouwen
6210,Villers-Perwin,50.5262517,4.4780447,Henegouwen
6210,Wayaux,50.4899237,4.4736079,Henegouwen
6211,Mellet,50.5050113,4.4850788,Henegouwen
6220,Fleurus,50.4771076,4.5363885,Henegouwen
6220,Heppignies,50.4845,4.49575,Henegouwen
6220,Lambusart,50.45453,4.55332,Henegouwen
6220,Wangenies,50.47957,4.51986,Henegouwen
6221,Saint-Amand,50.50637,4.54986,Henegouwen
6222,Brye,50.52397,4.55809,Henegouwen
6223,Wagnelée,50.52301,4.53371,Henegouwen
6224,Wanfercée-Baulet,50.47274,4.58783,Henegouwen
6230,Buzet,50.5381032,4.3667175,Henegouwen
6230,Obaix,50.5424526,4.3175513,Henegouwen
6230,Pont-À-Celles,50.513555,4.3581617,Henegouwen
6230,Thiméon,50.485343,4.4297958,Henegouwen
6230,Viesville,50.4897213,4.4088253,Henegouwen
6238,Liberchies,50.5138157,4.4215203,Henegouwen
6238,Luttre,50.5097805,4.3914653,Henegouwen
6240,Farciennes,50.42994,4.5415,Henegouwen
6240,Pironchamps,50.4324843,4.5364464,Henegouwen
6250,Aiseau,50.41114,4.58644,Henegouwen
6250,Aiseau-Presles,50.4100045,4.586698,Henegouwen
6250,Pont-De-Loup,50.41619,4.54547,Henegouwen
6250,Presles,50.38391,4.57866,Henegouwen
6250,Roselies,50.42978,4.57179,Henegouwen
6280,Acoz,50.35858,4.53391,Henegouwen
6280,Gerpinnes,50.3373282,4.5277925,Henegouwen
6280,Gougnies,50.3552,4.57528,Henegouwen
6280,Joncret,50.35344,4.51333,Henegouwen
6280,Loverval,50.3747,4.4737,Henegouwen
6280,Villers-Poterie,50.35363,4.54905,Henegouwen
6440,Boussu-Lez-Walcourt,50.2278614,4.3780579,Henegouwen
6440,Fourbechies,50.1636881,4.3107812,Henegouwen
6440,Froidchapelle,50.1500253,4.3282168,Henegouwen
6440,Vergnies,50.1988476,4.3047818,Henegouwen
6441,Erpion,50.2115372,4.3555674,Henegouwen
6460,Bailièvre,50.06919,4.23844,Henegouwen
6460,Chimay,50.0844529,4.2660214,Henegouwen
6460,Robechies,50.07275,4.27725,Henegouwen
6460,Saint-Remy,50.04538,4.29193,Henegouwen
6460,Salles,50.05544,4.24463,Henegouwen
6460,Villers-La-Tour,50.03601,4.26131,Henegouwen
6461,Virelles,50.06582,4.33526,Henegouwen
6462,Vaulx-Lez-Chimay,50.06118,4.36487,Henegouwen
6463,Lompret,50.06409,4.37839,Henegouwen
6464,Baileux,50.02871,4.37605,Henegouwen
6464,Bourlers,50.02716,4.341,Henegouwen
6464,Forges,50.02576,4.32792,Henegouwen
6464,L'escaillère,49.9453667,4.4309752,Henegouwen
6464,Rièzes,49.95914,4.36891,Henegouwen
6470,Grandrieu,50.2007845,4.1720392,Henegouwen
6470,Montbliart,50.1344705,4.2240647,Henegouwen
6470,Rance,50.14337,4.26913,Henegouwen
6470,Sautin,50.1636283,4.2257553,Henegouwen
6470,Sivry,50.1660176,4.182086,Henegouwen
6470,Sivry-Rance,50.1699509,4.1813855,Henegouwen
6500,Barbençon,50.2216018,4.2843778,Henegouwen
6500,Beaumont,50.2190423,4.2497858,Henegouwen
6500,Leugnies,50.2230128,4.1975122,Henegouwen
6500,Leval-Chaudeville,50.23554,4.20949,Henegouwen
6500,Renlies,50.1914031,4.2664251,Henegouwen
6500,Solre-Saint-Géry,50.2151129,4.2439166,Henegouwen
6500,Thirimont,50.2611798,4.2357279,Henegouwen
6511,Strée,50.2750402,4.288815,Henegouwen
6530,Leers-Et-Fosteau,50.3044451,4.2457958,Henegouwen
6530,Thuin,50.3414098,4.2928918,Henegouwen
6531,Biesme-Sous-Thuin,50.3220429,4.3087831,Henegouwen
6532,Ragnies,50.3085551,4.2841508,Henegouwen
6533,Biercée,50.3245498,4.2594865,Henegouwen
6534,Gozée,50.3334575,4.351614,Henegouwen
6536,Donstiennes,50.2864402,4.3121002,Henegouwen
6536,Thuillies,50.3003425,4.3309528,Henegouwen
6540,Lobbes,50.3682434,4.2662585,Henegouwen
6540,Mont-Sainte-Geneviève,50.3722603,4.2365499,Henegouwen
6542,Sars-La-Buissière,50.3397381,4.2098006,Henegouwen
6543,Bienne-Lez-Happart,50.3521841,4.216185,Henegouwen
6560,Bersillies-L'abbaye,50.2630353,4.1490501,Henegouwen
6560,Erquelinnes,50.3073558,4.1113839,Henegouwen
6560,Grand-Reng,50.3306631,4.0747949,Henegouwen
6560,Hantes-Wihéries,50.3053426,4.1778621,Henegouwen
6560,Montignies-Saint-Christophe,50.282205,4.1914995,Henegouwen
6560,Solre-Sur-Sambre,50.3071512,4.1578836,Henegouwen
6567,Fontaine-Valmont,50.3180022,4.2155052,Henegouwen
6567,Labuissière,50.315854,4.1854165,Henegouwen
6567,Merbes-Le-ChÂteau,50.3244185,4.1645212,Henegouwen
6567,Merbes-Sainte-Marie,50.3557862,4.1708963,Henegouwen
6590,Momignies,50.031015,4.1789941,Henegouwen
6591,Macon,50.05062,4.20912,Henegouwen
6592,Monceau-Imbrechies,50.03796,4.22773,Henegouwen
6593,Macquenoise,49.97559,4.17862,Henegouwen
6594,Beauwelz,50.01401,4.15651,Henegouwen
6596,Forge-Philippe,49.96687,4.25299,Henegouwen
6596,Seloignes,50.01525,4.25613,Henegouwen
6600,Bastogne,50.0005973,5.7152666,Luxemburg
6600,Longvilly,50.0248837,5.8364836,Luxemburg
6600,Noville,50.0637281,5.7607706,Luxemburg
6600,Villers-La-Bonne-Eau,49.9340321,5.7481956,Luxemburg
6600,Wardin,49.9911002,5.7882474,Luxemburg
6630,Martelange,49.8324009,5.7402041,Luxemburg
6637,Fauvillers,49.851562,5.6627735,Luxemburg
6637,Hollange,49.9064911,5.6888102,Luxemburg
6637,Tintange,49.878755,5.7515418,Luxemburg
6640,Hompré,49.9443952,5.6869659,Luxemburg
6640,Morhet,49.9633899,5.5841583,Luxemburg
6640,Nives,49.9091097,5.6069934,Luxemburg
6640,Sibret,49.9706602,5.6341847,Luxemburg
6640,Vaux-Lez-Rosières,49.9125,5.5677,Luxemburg
6640,Vaux-Sur-SÛre,49.9444556,5.6202645,Luxemburg
6642,Juseret,49.8797422,5.5492587,Luxemburg
6660,Houffalize,50.1419014,5.6912202,Luxemburg
6660,Nadrin,50.159002,5.6827858,Luxemburg
6661,Mont,50.1532229,5.7695926,Luxemburg
6661,Tailles,50.2265221,5.7466501,Luxemburg
6662,Tavigny,50.1088963,5.8393883,Luxemburg
6663,Mabompré,50.0989674,5.7403204,Luxemburg
6666,Wibrin,50.1661241,5.7175372,Luxemburg
6670,Gouvy,50.1457074,5.9245645,Luxemburg
6670,Limerlé,50.1572636,5.9243825,Luxemburg
6671,Bovigny,50.2250817,5.919055,Luxemburg
6672,Beho,50.2196586,5.9980109,Luxemburg
6673,Cherain,50.1805372,5.8653043,Luxemburg
6674,Montleban,50.2120826,5.8376462,Luxemburg
6680,Amberloup,50.0317221,5.5296068,Luxemburg
6680,Sainte-Ode,50.0199719,5.5480905,Luxemburg
6680,Tillet,50.0104453,5.5296828,Luxemburg
6681,Lavacherie,50.0528654,5.5100095,Luxemburg
6686,Flamierge,50.0335764,5.6043762,Luxemburg
6687,Bertogne,50.0908293,5.6808856,Luxemburg
6688,Longchamps,50.0535609,5.6908206,Luxemburg
6690,Bihain,50.2380618,5.808717,Luxemburg
6690,Vielsalm,50.2517425,5.8711513,Luxemburg
6692,Petit-Thier,50.3077974,5.9676006,Luxemburg
6698,Grand-Halleux,50.3260048,5.9066265,Luxemburg
6700,Arlon,49.6851364,5.8104804,Luxemburg
6700,Bonnert,49.7108981,5.8187693,Luxemburg
6700,Heinsch,49.6995172,5.7464653,Luxemburg
6700,Toernich,49.652491,5.7791223,Luxemburg
6704,Guirsch,49.7098711,5.8286286,Luxemburg
6706,Autelbas,49.6480677,5.8624158,Luxemburg
6717,Attert,49.7506889,5.7865368,Luxemburg
6717,Nobressart,49.7399967,5.7178818,Luxemburg
6717,Nothomb,49.7723268,5.7885145,Luxemburg
6717,Thiaumont,49.7153956,5.7307767,Luxemburg
6717,Tontelange,49.7259512,5.8098272,Luxemburg
6720,Habay,49.7267434,5.6634857,Luxemburg
6720,Habay-La-Neuve,49.7280718,5.6460452,Luxemburg
6720,Hachy,49.7018218,5.680422,Luxemburg
6721,Anlier,49.7718846,5.6208137,Luxemburg
6723,Habay-La-Vieille,49.7234933,5.6192831,Luxemburg
6724,Houdemont,49.7188508,5.5840477,Luxemburg
6724,Rulles,49.7184613,5.5596208,Luxemburg
6730,Bellefontaine,49.6639401,5.4964735,Luxemburg
6730,Rossignol,49.7175007,5.4856597,Luxemburg
6730,Saint-Vincent,49.6772976,5.4757436,Luxemburg
6730,Tintigny,49.6833444,5.5131279,Luxemburg
6740,Etalle,49.6694372,5.57796,Luxemburg
6740,Sainte-Marie-Sur-Semois,49.67117,5.56358,Luxemburg
6740,Villers-Sur-Semois,49.6984089,5.5598847,Luxemburg
6741,Vance,49.6713167,5.6658379,Luxemburg
6742,Chantemelle,49.6529102,5.6526951,Luxemburg
6743,Buzenol,49.6456653,5.5953405,Luxemburg
6747,Châtillon,49.6248,5.69657,Luxemburg
6747,Meix-Le-Tige,49.61709,5.72069,Luxemburg
6747,Saint-LÉger,49.6119564,5.6566551,Luxemburg
6750,Musson,49.5581782,5.7056943,Luxemburg
6750,Mussy-La-Ville,49.570673,5.6620086,Luxemburg
6750,Signeulx,49.55223,5.63805,Luxemburg
6760,Bleid,49.5693096,5.6280964,Luxemburg
6760,Ethe,49.5796692,5.5819087,Luxemburg
6760,Ruette,49.5365538,5.5949257,Luxemburg
6760,Virton,49.5871911,5.5862953,Luxemburg
6761,Latour,49.5575295,5.5705855,Luxemburg
6762,Saint-Mard,49.5542548,5.5346766,Luxemburg
6767,Dampicourt,49.5566955,5.4759516,Luxemburg
6767,Harnoncourt,49.5355121,5.4996269,Luxemburg
6767,Lamorteau,49.5259975,5.4807287,Luxemburg
6767,Rouvroy,49.53812,5.49189,Luxemburg
6767,Torgny,49.5080762,5.4740405,Luxemburg
6769,Gérouville,49.6204111,5.426936,Luxemburg
6769,Meix-Devant-Virton,49.6056457,5.4780041,Luxemburg
6769,Robelmont,49.5944837,5.5078905,Luxemburg
6769,Sommethonne,49.5785062,5.4478548,Luxemburg
6769,Villers-La-Loue,49.5745676,5.4821567,Luxemburg
6780,Hondelange,49.6334358,5.8362868,Luxemburg
6780,Messancy,49.6216258,5.8214036,Luxemburg
6780,Wolkrange,49.6337423,5.7994452,Luxemburg
6781,Sélange,49.6093822,5.8466761,Luxemburg
6782,Habergy,49.6142745,5.7596109,Luxemburg
6790,Aubange,49.5608954,5.808873,Luxemburg
6791,Athus,49.5628647,5.8347138,Luxemburg
6792,Halanzy,49.5565078,5.7432347,Luxemburg
6792,Rachecourt,49.5911813,5.7267117,Luxemburg
6800,Bras,49.9750202,5.3892229,Luxemburg
6800,Freux,49.9699861,5.4504457,Luxemburg
6800,Libramont-Chevigny,49.91842,5.37458,Luxemburg
6800,Moircy,49.9895785,5.4695106,Luxemburg
6800,Recogne,49.9110798,5.360253,Luxemburg
6800,Remagne,49.9766169,5.4943517,Luxemburg
6800,Saint-Pierre,49.9036915,5.3880072,Luxemburg
6800,Sainte-Marie-Chevigny,49.9234787,5.4582979,Luxemburg
6810,Chiny,49.6989693,5.386743,Luxemburg
6810,Izel,49.6937299,5.3722119,Luxemburg
6810,Jamoigne,49.694871,5.4146049,Luxemburg
6811,Les Bulles,49.7042122,5.4239144,Luxemburg
6812,Suxy,49.7639751,5.3993485,Luxemburg
6813,Termes,49.7078398,5.4578124,Luxemburg
6820,Florenville,49.7270823,5.220133,Luxemburg
6820,Fontenoille,49.7150554,5.2343041,Luxemburg
6820,Muno,49.7163845,5.1751412,Luxemburg
6820,Sainte-Cécile,49.7296613,5.2428643,Luxemburg
6821,Lacuisine,49.7163512,5.3173471,Luxemburg
6823,Villers-Devant-Orval,49.6196324,5.3314402,Luxemburg
6824,Chassepierre,49.7076672,5.2603388,Luxemburg
6830,Bouillon,49.7892158,5.0905007,Luxemburg
6830,Les Hayons,49.8129802,5.1453939,Luxemburg
6830,Poupehan,49.8115256,5.002763,Luxemburg
6830,Rochehaut,49.8411879,5.0076505,Luxemburg
6831,Noirfontaine,49.8202036,5.0942677,Luxemburg
6832,Sensenruth,49.8244628,5.0762113,Luxemburg
6833,Ucimont,49.8317003,5.058436,Luxemburg
6833,Vivy,49.866876,5.0384163,Luxemburg
6834,Bellevaux,49.8405538,5.1101023,Luxemburg
6836,Dohan,49.7960885,5.1428394,Luxemburg
6838,Corbion,49.7971683,5.0076838,Luxemburg
6840,Grandvoir,49.85835,5.37272,Luxemburg
6840,Grapfontaine,49.8221,5.4062,Luxemburg
6840,Hamipré,49.83749,5.45735,Luxemburg
6840,Longlier,49.85544,5.45288,Luxemburg
6840,NeufchÂteau,49.8417539,5.434177,Luxemburg
6840,Tournay,49.85469,5.39765,Luxemburg
6850,Carlsbourg,49.8947012,5.0822437,Luxemburg
6850,Offagne,49.8861615,5.1749738,Luxemburg
6850,Paliseul,49.9037127,5.1345943,Luxemburg
6851,Nollevaux,49.8712705,5.1210695,Luxemburg
6852,Maissin,49.9646508,5.1791072,Luxemburg
6852,Opont,49.9355975,5.1195934,Luxemburg
6853,Framont,49.9192841,5.1605186,Luxemburg
6856,Fays-Les-Veneurs,49.8665022,5.1613778,Luxemburg
6860,Assenois,49.8015106,5.4651471,Luxemburg
6860,Ebly,49.8531341,5.5404417,Luxemburg
6860,LÉglise,49.800018,5.537628,Luxemburg
6860,Mellier,49.7685936,5.5221492,Luxemburg
6860,Witry,49.8596108,5.6131081,Luxemburg
6870,Arville,50.0323784,5.3193343,Luxemburg
6870,Awenne,50.0742236,5.3066608,Luxemburg
6870,Hatrival,50.0050863,5.3451907,Luxemburg
6870,Mirwart,50.0564514,5.2638388,Luxemburg
6870,Saint-Hubert,50.0260067,5.3727272,Luxemburg
6870,Vesqueville,50.0059895,5.394529,Luxemburg
6880,Auby-Sur-Semois,49.8158343,5.1831373,Luxemburg
6880,Bertrix,49.854235,5.2535561,Luxemburg
6880,Cugnon,49.8023095,5.202591,Luxemburg
6880,Jehonville,49.9068245,5.2003751,Luxemburg
6880,Orgeo,49.8364639,5.2995526,Luxemburg
6887,Herbeumont,49.78095,5.2376,Luxemburg
6887,Saint-Médard,49.81182,5.32805,Luxemburg
6887,Straimont,49.79551,5.3815,Luxemburg
6890,Anloy,49.9494863,5.221726,Luxemburg
6890,Libin,49.9815451,5.2572,Luxemburg
6890,Ochamps,49.9249054,5.2775069,Luxemburg
6890,Redu,50.0075195,5.1597629,Luxemburg
6890,Smuid,50.018765,5.2667659,Luxemburg
6890,Transinne,50.000543,5.2035647,Luxemburg
6890,Villance,49.9710047,5.2204298,Luxemburg
6900,Aye,50.22493,5.29695,Luxemburg
6900,Hargimont,50.18624,5.30625,Luxemburg
6900,Humain,50.20501,5.25661,Luxemburg
6900,Marche-En-Famenne,50.2282896,5.3441606,Luxemburg
6900,On,50.17382,5.28783,Luxemburg
6900,Roy,50.18586,5.40707,Luxemburg
6900,Waha,50.21191,5.34296,Luxemburg
6920,Sohier,50.068318,5.0678053,Luxemburg
6920,Wellin,50.0575065,5.0650474,Luxemburg
6921,Chanly,50.0796147,5.1540758,Luxemburg
6922,Halma,50.0757255,5.1363449,Luxemburg
6924,Lomprez,50.0762069,5.092396,Luxemburg
6927,Bure,50.0883647,5.2594882,Luxemburg
6927,Grupont,50.0917339,5.2801805,Luxemburg
6927,Resteigne,50.0836994,5.1761749,Luxemburg
6927,Tellin,50.0833973,5.2208099,Luxemburg
6929,Daverdisse,50.020301,5.1182335,Luxemburg
6929,Gembes,49.9948698,5.0656928,Luxemburg
6929,Haut-Fays,50.0011935,5.0175845,Luxemburg
6929,Porcheresse,49.9782394,5.0870126,Luxemburg
6940,Barvaux-Sur-Ourthe,50.35064,5.49306,Luxemburg
6940,Durbuy,50.3350543,5.4345624,Luxemburg
6940,Grandhan,50.32946,5.41132,Luxemburg
6940,Septon,50.35506,5.42168,Luxemburg
6940,Wéris,50.32612,5.53048,Luxemburg
6941,Bende,50.41954,5.41544,Luxemburg
6941,Bomal-Sur-Ourthe,50.37901,5.52348,Luxemburg
6941,Borlon,50.379,5.40511,Luxemburg
6941,Heyd,50.34725,5.56188,Luxemburg
6941,Izier,50.383803,5.5795356,Luxemburg
6941,Tohogne,50.37975,5.48013,Luxemburg
6941,Villers-Sainte-Gertrude,50.3616152,5.5800674,Luxemburg
6950,Harsin,50.1735662,5.3479488,Luxemburg
6950,Nassogne,50.1109477,5.3664669,Luxemburg
6951,Bande,50.1670102,5.41552,Luxemburg
6952,Grune,50.1547678,5.3812924,Luxemburg
6953,Ambly,50.1443527,5.3117953,Luxemburg
6953,Forrières,50.1338181,5.2807925,Luxemburg
6953,Lesterny,50.1116414,5.2801707,Luxemburg
6953,Masbourg,50.11341,5.31374,Luxemburg
6960,Dochamps,50.23277,5.62343,Luxemburg
6960,Grandmenil,50.29051,5.65989,Luxemburg
6960,Harre,50.35055,5.65617,Luxemburg
6960,Malempré,50.28173,5.71243,Luxemburg
6960,Manhay,50.2908885,5.6614499,Luxemburg
6960,Odeigne,50.25693,5.68022,Luxemburg
6960,Vaux-Chavanne,50.30484,5.69123,Luxemburg
6970,Tenneville,50.0859055,5.461307,Luxemburg
6971,Champlon,50.1074532,5.5021264,Luxemburg
6972,Erneuville,50.1128285,5.5493302,Luxemburg
6980,Beausaint,50.1700454,5.5539293,Luxemburg
6980,La Roche-En-Ardenne,50.1845991,5.5556243,Luxemburg
6982,Samrée,50.2112349,5.6342111,Luxemburg
6983,Ortho,50.1250676,5.6139791,Luxemburg
6984,Hives,50.1505142,5.5776532,Luxemburg
6986,Halleux,50.1721642,5.5010126,Luxemburg
6987,Beffe,50.24502,5.52355,Luxemburg
6987,Hodister,50.1999,5.49603,Luxemburg
6987,Marcourt,50.21445,5.53161,Luxemburg
6987,Rendeux,50.2348339,5.5081521,Luxemburg
6990,Fronville,50.29448,5.42208,Luxemburg
6990,Hampteau,50.25867,5.47042,Luxemburg
6990,Hotton,50.26728,5.44568,Luxemburg
6990,Marenne,50.24251,5.41639,Luxemburg
6997,Amonines,50.26474,5.55809,Luxemburg
6997,ErezÉe,50.29172,5.55853,Luxemburg
6997,Mormont,50.3254541,5.5930056,Luxemburg
6997,Soy,50.28564,5.51107,Luxemburg
7000,Mons,50.4542165,3.9566904,Henegouwen
7010,Shape,50.4969668,3.9821153,Henegouwen
7011,Ghlin,50.4642964,3.8877424,Henegouwen
7012,Flénu,50.4336915,3.8889901,Henegouwen
7012,Jemappes,50.4479352,3.8990501,Henegouwen
7020,Maisières,50.4885712,3.965319,Henegouwen
7020,Nimy,50.4765848,3.9552523,Henegouwen
7021,Havre,50.4639119,4.0453246,Henegouwen
7022,Harmignies,50.4060459,4.0174614,Henegouwen
7022,Harveng,50.3946189,3.987102,Henegouwen
7022,Hyon,50.4395855,3.9607279,Henegouwen
7022,Mesvin,50.4259641,3.9582718,Henegouwen
7022,Nouvelles,50.4104361,3.9671418,Henegouwen
7024,Ciply,50.4219839,3.9462109,Henegouwen
7030,Saint-Symphorien,50.4378687,4.0118304,Henegouwen
7031,Villers-Saint-Ghislain,50.4320932,4.0409306,Henegouwen
7032,Spiennes,50.4251859,3.989321,Henegouwen
7033,Cuesmes,50.4362266,3.9240678,Henegouwen
7034,Obourg,50.4742413,4.0091225,Henegouwen
7034,Saint-Denis,50.4910335,4.0192594,Henegouwen
7040,Asquillies,50.40066,3.95447,Henegouwen
7040,Aulnois,50.34048,3.902,Henegouwen
7040,Blaregnies,50.35715,3.89704,Henegouwen
7040,Bougnies,50.38694,3.93863,Henegouwen
7040,Genly,50.3910334,3.912182,Henegouwen
7040,Goegnies-Chaussée,50.34235,3.94686,Henegouwen
7040,QuÉvy,50.3543123,3.9274387,Henegouwen
7040,Quévy-Le-Grand,50.36065,3.94721,Henegouwen
7040,Quévy-Le-Petit,50.36854,3.93351,Henegouwen
7041,Givry,50.37943,4.03584,Henegouwen
7041,Havay,50.36155,3.98337,Henegouwen
7050,Erbaut,50.5329492,3.8841662,Henegouwen
7050,Erbisoeul,50.5161101,3.8966431,Henegouwen
7050,Herchies,50.5275483,3.8576244,Henegouwen
7050,Jurbise,50.5329145,3.9106591,Henegouwen
7050,Masnuy-Saint-Jean,50.5310497,3.9451238,Henegouwen
7050,Masnuy-Saint-Pierre,50.5364971,3.960863,Henegouwen
7060,Horrues,50.6085349,4.0427256,Henegouwen
7060,Soignies,50.5777389,4.0573135,Henegouwen
7061,Casteau,50.5159354,4.0133385,Henegouwen
7061,Thieusies,50.5151741,4.0482964,Henegouwen
7062,Naast,50.5543555,4.0991332,Henegouwen
7063,Chaussée-Notre-Dame-Louvignies,50.5927405,3.9983062,Henegouwen
7063,Neufvilles,50.5685485,4.0026575,Henegouwen
7070,Gottignies,50.49657,4.06031,Henegouwen
7070,Le Roeulx,50.5029297,4.1087311,Henegouwen
7070,Mignault,50.528,4.15313,Henegouwen
7070,Thieu,50.47363,4.09152,Henegouwen
7070,Ville-Sur-Haine,50.47529,4.06913,Henegouwen
7080,Eugies,50.39021,3.88777,Henegouwen
7080,Frameries,50.41094,3.89551,Henegouwen
7080,La Bouverie,50.41093,3.87192,Henegouwen
7080,Noirchain,50.40176,3.93218,Henegouwen
7080,Sars-La-Bruyère,50.37247,3.87611,Henegouwen
7090,Braine-Le-Comte,50.60936,4.13484,Henegouwen
7090,Hennuyères,50.63843,4.1696,Henegouwen
7090,Henripont,50.59933,4.1854,Henegouwen
7090,Petit-Roeulx-Lez-Braine,50.62539,4.0886,Henegouwen
7090,Ronquières,50.6079,4.22094,Henegouwen
7090,Steenkerque,50.64325,4.06922,Henegouwen
7100,Haine-Saint-Paul,50.45313,4.19126,Henegouwen
7100,Haine-Saint-Pierre,50.45413,4.1996,Henegouwen
7100,La LouviÈre,50.469385,4.1892216,Henegouwen
7100,Saint-Vaast,50.45431,4.16036,Henegouwen
7100,Trivières,50.45041,4.14802,Henegouwen
7110,Boussoit,50.46022,4.07783,Henegouwen
7110,Houdeng-Aimeries,50.48578,4.1446,Henegouwen
7110,Houdeng-Goegnies,50.48815,4.15428,Henegouwen
7110,Maurage,50.4567,4.09927,Henegouwen
7110,Strépy-Bracquegnies,50.48055,4.12,Henegouwen
7120,Croix-Lez-Rouveroy,50.36152,4.07692,Henegouwen
7120,Estinnes,50.4037945,4.1040785,Henegouwen
7120,Estinnes-Au-Mont,50.39652,4.09623,Henegouwen
7120,Estinnes-Au-Val,50.41115,4.10407,Henegouwen
7120,Fauroeulx,50.37022,4.1104,Henegouwen
7120,Haulchin,50.3843,4.08188,Henegouwen
7120,Peissant,50.35106,4.12015,Henegouwen
7120,Rouveroy,50.35544,4.06213,Henegouwen
7120,Vellereille-Le-Sec,50.40195,4.05847,Henegouwen
7120,Vellereille-Les-Brayeux,50.3793,4.15195,Henegouwen
7130,Battignies,50.41691,4.16889,Henegouwen
7130,Binche,50.4278907,4.1185307,Henegouwen
7130,Bray,50.43164,4.10543,Henegouwen
7131,Waudrez,50.41332,4.14948,Henegouwen
7133,Buvrinnes,50.38873,4.20524,Henegouwen
7134,Epinois,50.40558,4.20728,Henegouwen
7134,Leval-Trahegnies,50.41653,4.21766,Henegouwen
7134,Péronnes-Lez-Binche,50.43722,4.14874,Henegouwen
7134,Ressaix,50.42188,4.19475,Henegouwen
7140,Morlanwelz,50.4523812,4.2297719,Henegouwen
7140,Morlanwelz-Mariemont,50.45808,4.24739,Henegouwen
7141,Carnières,50.44139,4.2549,Henegouwen
7141,Mont-Sainte-Aldegonde,50.43056,4.23345,Henegouwen
7160,Chapelle-Lez-Herlaimont,50.47124,4.28082,Henegouwen
7160,Godarville,50.49626,4.28842,Henegouwen
7160,Piéton,50.43749,4.29622,Henegouwen
7170,Bellecourt,50.48307,4.25438,Henegouwen
7170,Bois-D'haine,50.50407,4.22108,Henegouwen
7170,Fayt-Lez-Manage,50.48706,4.22764,Henegouwen
7170,La Hestre,50.475919,4.2299939,Henegouwen
7170,Manage,50.50303,4.23529,Henegouwen
7180,Seneffe,50.5285674,4.2721491,Henegouwen
7181,Arquennes,50.5678375,4.2748602,Henegouwen
7181,Familleureux,50.522862,4.2110894,Henegouwen
7181,Feluy,50.562207,4.250265,Henegouwen
7181,Petit-Roeulx-Lez-Nivelles,50.5548179,4.3107658,Henegouwen
7190,Ecaussinnes,50.5606,4.1724,Henegouwen
7190,Ecaussinnes-D'enghien,50.5608812,4.1538788,Henegouwen
7190,Marche-Lez-Ecaussinnes,50.5469243,4.1819002,Henegouwen
7191,Ecaussinnes-Lalaing,50.5700581,4.1775465,Henegouwen
7300,Boussu,50.425877,3.7969506,Henegouwen
7301,Hornu,50.43634,3.82627,Henegouwen
7320,Bernissart,50.4824696,3.6459245,Henegouwen
7321,Blaton,50.4992803,3.6598433,Henegouwen
7321,Harchies,50.4803048,3.6946534,Henegouwen
7322,Pommeroeul,50.4623107,3.7129612,Henegouwen
7322,Ville-Pommeroeul,50.4708319,3.7293137,Henegouwen
7330,Saint-Ghislain,50.4490864,3.8183635,Henegouwen
7331,Baudour,50.4832756,3.8377399,Henegouwen
7332,Neufmaison,50.5293542,3.7936731,Henegouwen
7332,Sirault,50.5041746,3.7899285,Henegouwen
7333,Tertre,50.4668162,3.8118542,Henegouwen
7334,Hautrage,50.4792056,3.7659709,Henegouwen
7334,Villerot,50.4865886,3.7905933,Henegouwen
7340,Colfontaine,50.41423,3.84598,Henegouwen
7340,Paturages,50.4048263,3.8383261,Henegouwen
7340,Warquignies,50.4010549,3.8216781,Henegouwen
7340,Wasmes,50.4219636,3.8449946,Henegouwen
7350,Hainin,50.4306618,3.7656597,Henegouwen
7350,Hensies,50.432444,3.6844458,Henegouwen
7350,Montroeul-Sur-Haine,50.4355247,3.7039398,Henegouwen
7350,Thulin,50.4290487,3.7391863,Henegouwen
7370,Blaugies,50.372016,3.8058371,Henegouwen
7370,Dour,50.4000125,3.7827922,Henegouwen
7370,Elouges,50.4025947,3.7522644,Henegouwen
7370,Wihéries,50.385473,3.7525313,Henegouwen
7380,Baisieux,50.390588,3.697523,Henegouwen
7380,QuiÉvrain,50.4034322,3.6904002,Henegouwen
7382,Audregnies,50.3830616,3.7175716,Henegouwen
7387,Angre,50.36839,3.69813,Henegouwen
7387,Angreau,50.35064,3.69081,Henegouwen
7387,Athis,50.36563,3.77806,Henegouwen
7387,Autreppe,50.34914,3.73442,Henegouwen
7387,Erquennes,50.35941,3.79349,Henegouwen
7387,Fayt-Le-Franc,50.3581,3.77132,Henegouwen
7387,Honnelles,50.366628,3.6942525,Henegouwen
7387,Marchipont,50.37506,3.67255,Henegouwen
7387,Montignies-Sur-Roc,50.36841,3.73608,Henegouwen
7387,Onnezies,50.36319,3.71647,Henegouwen
7387,Roisin,50.33307,3.69353,Henegouwen
7390,Quaregnon,50.4443909,3.8645777,Henegouwen
7390,Wasmuel,50.4456324,3.8453838,Henegouwen
7500,Ere,50.5809075,3.3683528,Henegouwen
7500,Saint-Maur,50.5727181,3.3945263,Henegouwen
